id,sentence,group,source,model,sentence_segmented,berttopic,dominant_topic,TokenCount,TTR,TotalTokenScaled,sentiment_erlangshen
60,我们是做户外露营的，我们想做一个关于露营的好处的视频文案，能让人一眼看到能感受到，然后我们觉得拍的是户外露营的一个好处，那我们文案里一定要有一个点就是一定要体现到露营有治愈的作用，治愈是现在很火的点，所以我们要拍这个点的治愈。,we,we_are,Qwen3-8B-Base,做 户外 露营 想 做 露营 好处 视频 文案 人 一眼 看到 感受 觉得 拍 户外 露营 好处 文案 里 一定 一个点 一定 体现 露营 治愈 作用 治愈 现在 很火 点 拍 点 治愈,0,9.0,75,0.52,2.07886270844164,positive
61,我们是“云飞·智能科技”工作室的成员。,we,we_are,Qwen3-8B-Base,云飞 智能 科技 工作室 成员,0,9.0,12,1.0,-0.7493529093937581,positive
62,我们是做智能家具的，想要出款产品，可以给客户带来便利，智能家具有哪些比较容易出的新品 以下是几种较为热门的智能家具产品： 1. 智能沙发：该沙发可自动调节高度、角度、硬度等，以适应不同的坐姿和需求。,we,we_are,Qwen3-8B-Base,做 智能 家具 想要 出款 产品 客户 带来 便利 智能 家 具有 比较 容易 出 新品 以下 几种 较为 热门 智能 家具 产品 智能 沙发 沙发 自动 调节 高度 角度 硬度 适应 不同 坐姿 需求,0,9.0,64,0.734375,1.5850472831053006,positive
63,我们是某集团企业，下辖有100多家企业，为了保证集团各企业的人力资源管理质量，提高员工管理水平，要建立一套对各子公司及各岗位的考核评价机制，作为各子公司及各岗位管理能力的评定标准，你作为集团人力总监，你准备如何设计这一套系统？,we,we_are,Qwen3-8B-Base,集团 企业 下辖 多家 企业 保证 集团 企业 人力 资源管理 质量 提高 员工 管理水平 建立 一套 子公司 岗位 考核 评价 机制 子公司 岗位 管理 能力 评定 标准 集团 人力 总监 准备 设计 一套 系统,0,48.0,66,0.6515151515151515,1.674831905893726,positive
64,我们是建筑施工方，准备和劳务方签订劳务合同，帮我写一份合同模版 以下是一份建筑施工方与劳务方签订的劳务合同模板，供参考。,we,we_are,Qwen3-8B-Base,建筑 施工方 准备 劳务 方 签订 劳务 合同 帮 写 一份 合同 模版 以下 一份 建筑 施工方 劳务 方 签订 劳务 合同 模板 供参考,0,35.0,36,0.6388888888888888,0.3280625640673458,positive
65,我们是公司法务部门，公司有3位员工因为上班时间玩游戏被警告处分，现在我要写一个培训通知，对全体中高层管理人员进行安全教育培训。,we,we_are,Qwen3-8B-Base,公司 法务 部门 公司 有位 员工 上班时间 玩游戏 警告 处分 现在 我要 写 培训 通知 全体 中高层 管理人员 进行 安全 教育 培训,0,45.0,34,0.8823529411764706,0.2382779412789205,positive
66,我们是做餐饮管理的，现在有个项目是我们给加盟商总部帮忙出一套标准化管理体系、帮助加盟商升级门店。,we,we_are,Qwen3-8B-Base,做 餐饮 管理 现在 有个 项目 加盟商 总部 帮忙 出 一套 标准化 管理体系 帮助 加盟商 升级 门店,0,48.0,26,0.8846153846153846,-0.1208605498747807,positive
67,我们是南京邮电大学通信与信息工程学院的一支小队，要去参观无锡的移动创新中心。,we,we_are,Qwen3-8B-Base,南京 邮电大学 通信 信息 工程学院 一支 小队 去 参观 无锡 移动 创新 中心,0,56.0,21,0.9523809523809524,-0.3453221068458441,positive
68,我们是银行信贷团队，要向集团汇报工作。,we,we_are,Qwen3-8B-Base,银行信贷 团队 集团 汇报工作,0,40.0,10,1.0,-0.8391375321821833,positive
69,我们是做儿童运动智能装备的厂家，主要业务是做智能运动装备，以智能科技赋能传统运动装备，提供数据采集和运动分析，以及一些运动的辅助工具，像我们做的手环，手环的主要特点是数据更全面，而且手环的功能性也很全面，能够做多场景应用，运动分析和健康监测。,we,we_are,Qwen3-8B-Base,做 儿童 运动 智能 装备 厂家 主要 业务 做 智能 运动 装备 智能 科技 赋能 传统 运动 装备 提供数据 采集 运动 分析 运动 辅助工具 做 手环 手环 主要 特点 数据 更 全面 手环 功能性 很 全面 能够 做 场景 应用 运动 分析 健康 监测,-1,9.0,73,0.547945205479452,1.9890780856532144,positive
70,我们是做企业财务合规培训的，现在要给一家企业出培训方案，需要给企业出需求问卷，问卷内容包括企业名称、企业性质、培训对象、培训内容、培训形式、培训费用，请基于这些帮我出一份问卷 ### 企业财务合规培训需求问卷 尊敬的客户： 感谢您选择我们的企业财务合规培训服务！,we,we_are,Qwen3-8B-Base,做 企业财务 合规 培训 现在 一家 企业 出 培训 方案 需要 企业 出 需求 问卷 问卷 内容 包括 企业 名称 企业 性质 培训 对象 培训 内容 培训 形式 培训 费用 请 基于 帮 出 一份 问卷 企业财务 合规 培训 需求 问卷 尊敬 客户 感谢您 选择 企业财务 合规 培训 服务,0,49.0,76,0.5394736842105263,2.123755019835853,positive
71,我们是杭州的旅行社，在北京有一个分社，我们打算以旅游公司+分公司为主体，注册一个北京公司，北京公司需要在北京有办公场地，用于行政事务，可以放在我们分公司办公地点，也可以放在新租的独立场地，注册地有要求么，注册地和办公场地有要求么 在杭州旅行社注册北京分公司或全资子公司时，注册地和办公场地的选择需要符合《公司法》和《企业名称登记管理条例》的相关规定。,we,we_are,Qwen3-8B-Base,杭州 旅行社 北京 分社 打算 旅游 公司 分公司 主体 注册 北京 公司 北京 公司 需要 北京 办公 场地 用于 行政事务 放在 分公司 办公 地点 放在 新租 独立 场地 注册地 要求 注册地 办公 场地 要求 杭州 旅行社 注册 北京 分公司 全资 子公司 时 注册地 办公 场地 选择 需要 符合 公司法 企业 名称 登记 管理条例 相关 规定,0,45.0,100,0.52,3.2011704932969565,positive
72,我们是做少儿英语教育的，我们有四大产品线，分别是早教启蒙、小学1-3、小学4-6、中学，我们的早教启蒙品牌是NAC少儿英语，主打4大外教，5大核心优势，现在需要做一个视频脚本，我们视频风格是轻松搞笑的，要贴合儿童的口味，让儿童可以理解，而且能够吸引家长。,we,we_are,Qwen3-8B-Base,做 少儿英语 教育 四大 产品线 分别 早教 启蒙 小学 小学 中学 早教 启蒙 品牌 少儿英语 主打 大 外教 大 核心 优势 现在 需要 做 视频 脚本 视频 风格 轻松 搞笑 贴合 儿童 口味 儿童 理解 能够 吸引 家长,0,9.0,79,0.620253164556962,2.2584319540184907,positive
73,我们是做服装面料、服装的公司，目前需要做一个员工的绩效考核表。,we,we_are,Qwen3-8B-Base,做 服装面料 服装 公司 目前 需要 做 员工 绩效考核 表,0,16.0,18,0.8888888888888888,-0.479999041028482,positive
74,我们是做智能工厂及工业互联网，想做一个小程序平台，面向不同工厂用户做设备管理及生产管理服务；平台包含工厂基础信息管理、员工信息管理、仓库管理、质量追溯、设备管理及生产执行管理等模块，并有面向员工的日志、培训、待办、公告等服务；面向工厂老板、主管的看板、工时统计等功能；基于平台的基础信息及用户行为数据，提供可视化分析及数据报表等功能；平台支持通过浏览器,we,we_are,Qwen3-8B-Base,做 智能 工厂 工业 互联网 想 做 小 程序 平台 面向 不同 工厂 用户 做 设备 管理 生产 管理 服务平台 包含 工厂 基础 信息管理 员工 信息管理 仓库 管理 质量 追溯 设备 管理 生产 执行 管理 模块 面向 员工 日志 培训 待办 公告 服务 面向 工厂 老板 主管 看板 工时 统计 功能 基于 平台 基础 信息 用户 行为 数据 提供 可视化 分析 数据报表 功能 平台 支持 浏览器,0,16.0,102,0.5588235294117647,3.2909551160853816,positive
75,我们是做户外登山的，需要制作一个公司介绍PPT，公司名为：山影体育，请帮我就这个写个前言，字数在100字左右 在苍茫大地与无垠天际之间，山影体育以坚韧之姿，探索自然的无限可能。,we,we_are,Qwen3-8B-Base,做 户外 登山 需要 制作 公司 介绍 公司 名为 山影 体育 请 帮 写个 前言 字数 字 左右 苍茫大地 无垠 天际 之间 山影 体育 坚韧 之姿 探索 自然 无限 可能,0,35.0,53,0.8113207547169812,1.0912318577689613,positive
76,我们是做智能仓储的系统软件开发，要给客户演示我们的产品，如何设计流程？,we,we_are,Qwen3-8B-Base,做 智能 仓储 系统软件 开发 客户 演示 产品 设计 流程,0,16.0,21,0.8571428571428571,-0.3453221068458441,positive
77,我们是中海建科，一个专注于建筑工程的施工企业。,we,we_are,Qwen3-8B-Base,中海 建科 专注 建筑工程 施工 企业,0,48.0,13,1.0,-0.7044605979995454,positive
78,"我们是中职学校,现在要针对中职学生成立学生社团,包括动漫社、摄影、篮球、吉他社等等,然后我们现在对这些学生社团进行社团建设，请帮忙写一份社团建设的方案,内容要写清楚:为什么学校要成立学生社团、学生社团建设的具体方案是什么（包括社团管理、社团活动举办、社团活动的宣传方案、社团的活动奖励方案、活动的具体流程等等）以及社团经费的使用等等 。",we,we_are,Qwen3-8B-Base,中职 学校 现在 针对 中职 学生 成立 学生 社团 包括 动漫 社 摄影 篮球 吉他社 现在 学生 社团 进行 社团 建设 请 帮忙 写 一份 社团 建设 方案 内容 写 清楚 学校 成立 学生 社团 学生 社团 建设 具体 方案 包括 社团 管理 社团活动 举办 社团活动 宣传 方案 社团 活动 奖励 方案 活动 具体 流程 社团 经费 使用,0,36.0,98,0.5204081632653061,3.111385870508532,positive
79,我们是某中学初一年级家长，准备建立家长群。,we,we_are,Qwen3-8B-Base,中学 初一 年级 家长 准备 建立 家长 群,0,27.0,13,0.9230769230769232,-0.7044605979995454,positive
80,我们是做跨境电商平台的，现要拍摄宣传视频，需要介绍下我们的跨境支付，结算等，帮我列一个拍摄脚本，越详细越好 当然可以。,we,we_are,Qwen3-8B-Base,做 跨境 电商 平台 现要 拍摄 宣传 视频 需要 介绍 下 跨境 支付 结算 帮 我列 拍摄 脚本 越 详细 越 好 当然,0,9.0,38,0.7631578947368421,0.4178471868557712,positive
81,我们是新入职的公司员工，刚入职的时候参加培训的时候培训老师给我们做了自我介绍，请你根据下面的内容，给我们介绍一下这位培训老师吧。,we,we_are,Qwen3-8B-Base,新入 职 公司员工 刚入 职 参加 培训 培训 老师 做 自我介绍 请 下面 内容 介绍 一下 这位 培训 老师,0,35.0,39,0.6666666666666666,0.4627394982499838,positive
82,我们是深圳市爱丽洁贸易有限公司，主要业务为日化产品的采购、销售，目前我们在采购方面希望有供应链服务公司为我们对接原材料供应商，为我们提供更高质量更安全的价格更低的产品，可以帮忙介绍几家吗 深圳市爱丽洁贸易有限公司专注于日化产品的采购与销售，选择合适的供应链服务公司来对接原材料供应商是非常重要的一步。,we,we_are,Qwen3-8B-Base,深圳市 爱丽洁 贸易 有限公司 主要 业务 日化 产品 采购 销售 目前 采购 方面 希望 供应链 服务公司 对接 原材料 供应商 提供 更 高质量 更 安全 价格 更 低 产品 帮忙 介绍 几家 深圳市 爱丽洁 贸易 有限公司 专注 日化 产品 采购 销售 选择 合适 供应链 服务公司 对接 原材料 供应商 非常 重要 一步,0,16.0,80,0.6,2.303324265412704,positive
83,我们是做手机壳的，要给新客户寄样机，需要一个物流跟踪单号，方便新客户方便的查询，我应该怎么发给他们？,we,we_are,Qwen3-8B-Base,做 手机 壳 新 客户 寄 样机 需要 物流 跟踪 单 号 方便 新 客户 方便 查询 应该 发给,0,9.0,34,0.7941176470588235,0.2382779412789205,positive
84,我们是小动物医院，现在需要制作一个给老客户的优惠活动，请问怎么和他们介绍这个活动？,we,we_are,Qwen3-8B-Base,小 动物医院 现在 需要 制作 老客户 优惠活动 请问 介绍 活动,0,18.0,22,0.9545454545454546,-0.3004297954516314,positive
85,我们是做软件开发的，我们有一个项目是建设一个数字档案馆系统，我需要介绍它的主要功能模块，你帮我描述一下 当然！,we,we_are,Qwen3-8B-Base,做 软件开发 项目 建设 数字 档案馆 系统 需要 介绍 主要 功能模块 帮 描述 一下 当然,0,35.0,33,0.7878787878787878,0.1933856298847079,positive
86,我们是做电商运营的，公司现在有个老板的侄子想过来学习，我们怎么挽留呢？,we,we_are,Qwen3-8B-Base,做 电商 运营 公司 现在 有个 老板 侄子 想 过来 学习 挽留,0,9.0,22,0.8636363636363636,-0.3004297954516314,positive
87,我们是从事户外露营的商家，想要进行直播售卖，请问如何用脚本的形式做好直播内容？,we,we_are,Qwen3-8B-Base,从事 户外 露营 商家 想要 进行 直播 售卖 请问 脚本 形式 做好 直播 内容,0,9.0,23,0.8695652173913043,-0.2555374840574188,positive
