sentence,group,group_combine_they,source,model,sentiment_aliyun,instruction_tuned
我们是南京师范大学国际理解教育课题组，我们设计了一个系列课程，叫做“国际理解教育与劳动素养”系列课，课程内容涉及以下三个方面：1）中外劳动的教育思想（劳动素养培养的理论基础）2）中外劳动的教育内容（劳动教育的比较研究与借鉴）3）劳动教育与国际理解素养的协同养成（劳动素养与国际理解素养的内在关系及其协同培养）你能否给这个课程取一个主题名称，主题名称,we,,we_are,Qwen3-8B-Base,positive,False
我们是做服装加工的，主要加工客户自己的服装，也有做外贸出口的，现在公司要招聘外贸文员，岗位职责为：1.与国外客户保持密切联系，维护好老客户，开发新客户，做好客户开发。,we,,we_are,Qwen3-8B-Base,positive,False
我们是做家具的公司，需要写一篇公众号推送文，现在需要你写一个标题，内容是关于我们参加家具展会的推文 标题建议： **「惊艳全场！,we,,we_are,Qwen3-8B-Base,positive,False
我们是西安交通大学第二附属医院血液净化中心，我们将要举办2024年血液净化专科护士培训，我们邀请到了来自重庆医科大学附属第一医院的吴小凡护士长，她将为我们带来《护理科研设计》的专题讲解，请你以此写一份开场介绍词 尊敬的各位同仁、亲爱的护士姐妹们： 大家上午好！,we,,we_are,Qwen3-8B-Base,positive,False
我们是幼儿园的教师，现在我要写一篇我们幼儿园的“童心绘梦共成长”主题教研活动的主持稿，主持稿的开场应该要有一个创意的，富有教育内涵的、新颖有趣的、体现教育价值的、对老师有启发的开场。,we,,we_are,Qwen3-8B-Base,positive,False
我们是卖衣服的，我们的目标消费群体是18~24岁的年轻人，帮我根据以下内容，写一个店铺简介，内容如下，：（一）店铺主营的产品为：男女老鞋 （二）店铺产品定位：潮流百搭、休闲运动 （三）店铺产品风格：简约 （四）店铺受众人群：18-24岁的年轻人 （五）店铺受众喜好：潮流、个性、时尚、舒适 （六）店铺,we,,we_are,Qwen3-8B-Base,positive,False
我们是做儿童教育用品的企业，现在要写一个关于品牌视觉识别系统（企业标识、标准字、辅助图形、标准色）的提案PPT。,we,,we_are,Qwen3-8B-Base,positive,False
我们是“三全育人”研究工作室，写一个工作室成员风采，包括人员情况简介 【三全育人】研究工作室成员风采介绍 在当今教育改革的浪潮中，“三全育人”理念正逐渐成为高校乃至整个教育体系关注的重点。,we,,we_are,Qwen3-8B-Base,positive,False
我们是杭州云帆信息技术有限公司，公司提供杭州旅游攻略服务、杭州酒店酒店预订、机票预订、交通出行等旅游相关服务。,we,,we_are,Qwen3-8B-Base,positive,False
我们是做生鲜供应链平台的公司，有一个功能是“库存预测”，是指我们根据历史销售、采购等数据进行预测，根据预测数据进行自动补货，减少商品缺货的情况 我需要向甲方介绍一下这个功能，我该怎么介绍，有哪些重点 ### 库存预测功能介绍 **1. 功能概述** 库存预测是基于历史销售数据、采购数据以及其他相关数据，利用先进的算法和模型，预测未来一段时间内的商品需求量。,we,,we_are,Qwen3-8B-Base,positive,False
我们是成都的，想在成都找一家便宜的，又卫生的，能包房的足浴店，推荐一下 在成都寻找一家便宜又卫生且能提供包房服务的足浴店，这里有几个建议供您参考。,we,,we_are,Qwen3-8B-Base,positive,False
我们是新东方的初中数学学科，想要做一场学科直播讲座，请你帮我们取一个直播讲座的名字，并且告诉我名字的由来。,we,,we_are,Qwen3-8B-Base,positive,False
我们是杭州一家以运动为主营业务的公司，现在要开设一家店，主要服务是卖一些户外生活用品，请为我们店起一个名字，并说明原因 为您的新店起名是一件既有趣又富有创意的事情。,we,,we_are,Qwen3-8B-Base,positive,False
我们是做新能源汽车配套充电的运营商，主要面向企业端提供新能源汽车充电解决方案，现在要将业务拓展到机场、港口、码头，针对这个业务，帮我想一个主题，可以是围绕这个业务开展的培训，需要能够吸引到客户，业务人员，市场，渠道等，培训主题要能够吸引各层级的员工 ## 新能源汽车充电业务拓展机场、港口、码头培训主题建议： **核心目标：** 吸引客户、业务人员,we,,we_are,Qwen3-8B-Base,positive,False
我们是为酒店和公寓客房设计家具的家具公司，我们的目标客户是酒店业主或酒店运营商。,we,,we_are,Qwen3-8B-Base,positive,False
我们是专业的直播公司，我们的公司宗旨是，客户第一，专业专注。,we,,we_are,Qwen3-8B-Base,positive,False
我们是专业为银行提供金融培训的机构，现参加银行举办的金融培训需求调研，需要提出机构培训课程需求，请问可以从那些方面出发？,we,,we_are,Qwen3-8B-Base,positive,False
我们是做“云盘”存储业务的，现在需要一份市场调研报告（主要是跟市面上同类产品做对比），从12个方面去比较，12个方面分别是：上传下载速度、文件转存、图片识别、文件搜索、图片编辑、文件整理、视频剪辑、音乐剪辑、文件加密、文件压缩、多设备同步、多平台支持 为了帮助您更好地进行市场调研，我可以提供一个基于这12个方面的对比框架。,we,,we_are,Qwen3-8B-Base,positive,False
我们是从事跨境电商的外贸公司，为客户提供全球进出口的一站式解决方案。,we,,we_are,Qwen3-8B-Base,positive,False
我们是小企业，使用的是SAP，目前我们的采购单、采购收货单、入库单都是一张单据，采购单审批完成后直接就可以收货入库，然后根据这些单据开采购发票，那么在做财务付款的时候，我应该如何做账，比如是先开采购收货单的发票再开采购单发票，还是只开采购单发票就可以做付款，财务的账应该怎么处理比较合理 在SAP系统中，如果你的采购单,we,,we_are,Qwen3-8B-Base,positive,False
我们是做生鲜类的电商，我们想开发一个新功能，就是给客户看我们店铺内商品的详情，你帮我起个好听的名字 为您的电商店铺开发的新功能起一个既吸引人又符合功能特性的名字很重要。,we,,we_are,Qwen3-8B-Base,positive,False
我们是设计了专门的管理机制，比如我们和老师建立专属社群，通过老师，和家长以及孩子互动，比如通过孩子学习情况和学习问题以及孩子的性格等等，老师会为孩子定制专属的学习计划和学习内容，并且对学习的内容和效果给以反馈和调整，确保每个孩子能够根据自己的情况，找到适合自己的学习方式，并且达到预期的学习效果。,we,,we_are,Qwen3-8B-Base,positive,False
我们是做AI招聘系统的，我需要你帮我出几个视频号标题，视频目的是介绍公司 当然可以！,we,,we_are,Qwen3-8B-Base,positive,False
我们是为中老年女性打造的服装品牌。,we,,we_are,Qwen3-8B-Base,positive,False
我们是做少儿英语的机构，今天上课的几个小朋友，英语很好，但是有家长问我们有什么好建议可以让我们的孩子更出色吗？,we,,we_are,Qwen3-8B-Base,positive,False
我们是做企业信息化的企业，我们用的是云服务器。,we,,we_are,Qwen3-8B-Base,positive,False
我们是做AI智能体平台的公司，为用户提供基于LLM和Prompt Agent能力的自动化应用服务，帮助用户实现企业智能化，提供从AI能力到技术落地的全生命周期解决方案，目前我们有基于AI能力的自动化应用服务、大模型微调、agent应用开发服务三个主要的产品线，请给出公司简介 **公司简介** 我们是一家领先的AI智能体平台公司，致力于通过创新的AI技术帮助企业实现智能化转型。,we,,we_are,Qwen3-8B-Base,positive,False
我们是新办的幼儿园，办园理念是自然，健康，快乐，成长，请写出办园理念的内涵和具体做法，分别写三条。,we,,we_are,Qwen3-8B-Base,positive,False
我们是做海外社交媒体营销服务的，有一个合作方是我们之前合作过多次的，现在我们需要给对方写邮件说明这个合作的项目，需要告诉对方，我们已经根据之前的沟通确认了细节，但是由于有部分细节由于我们的时间安排，所以我们希望你们可以按照我们这个版本执行下去，如果后续有需要更改的地方，我们可以随时调整 当然，您可以参考以下邮件模板来撰写给您的合作方的邮件。,we,,we_are,Qwen3-8B-Base,positive,False
我们是做水性漆的，我们叫易漆品牌，易漆寓意是什么，水性漆和传统油漆的优劣对比是什么，写一篇短视频文案 ### 易漆品牌短视频文案 【镜头一】（开场画面） （背景音乐：轻快、现代） 字幕：**“易漆——让生活更环保，让世界更美好”** 【镜头二】 （画面：工人在涂刷水性漆，轻松自如，环保材料,we,,we_are,Qwen3-8B-Base,positive,False
我们是成都爱玛电动车店，我要向店员发一个通知，请帮我修改一下：各位同事大家好，现成都爱玛对店内环境重新进行规划，需要拆除店内部分电动车，因近期活动开展，店内暂无法安排人力拆除，现需要各位同事自行安排时间，将店内摆放不合适的电动车进行拆卸。,we,,we_are,Qwen3-8B-Base,positive,False
我们是做家居软装的，主要做窗帘和灯具，但是这个价格很低，可以定制设计，所以需要抖音的流量来推广，你帮我生成几条脚本 当然可以！,we,,we_are,Qwen3-8B-Base,positive,False
我们是小班的孩子，写一段“我的成长故事”演讲稿，200字左右，故事内容如下：在幼儿园小班时，我与妈妈去旅行，我们去了厦门，那天我们玩得很快乐，我们在海边玩沙滩，玩水。,we,,we_are,Qwen3-8B-Base,positive,False
