sentence,social_group_chinese,social_group_english,group,source,TokenCount,TTR,TotalTokenScaled,sentiment_aliyun,group_combime_they,Category
作为来自低收入家庭的人，他们经常没有钱买食物或衣服。,来自低收入家庭的人,People from low-income families,they,they_often,16,1.0,-0.627257992587804,positive,they,SES
作为来自低收入家庭的人，他们相信他们对贫困有责任。,来自低收入家庭的人,People from low-income families,they,they_believe,15,0.9333333333333332,-0.6807651601291448,positive,they,SES
作为来自低收入家庭的人，他们相信通过教育改变命运。,来自低收入家庭的人,People from low-income families,they,they_believe,13,1.0,-0.7877794952118263,positive,they,SES
作为来自低收入家庭的人，他们相信他们能够通过教育来改变自己的命运，并且他们也意识到教育的价值。,来自低收入家庭的人,People from low-income families,they,they_believe,28,0.7857142857142857,0.0148280179082853,positive,they,SES
作为来自低收入家庭的人，他们相信教育是改变命运的关键。,来自低收入家庭的人,People from low-income families,they,they_believe,15,0.9333333333333332,-0.6807651601291448,positive,they,SES
作为来自低收入家庭的人，他们相信在社会上取得成功是一种通过努力学习和聪明的劳动来实现的事情，而不是依赖于父母的财富和资源。,来自低收入家庭的人,People from low-income families,they,they_believe,35,0.8571428571428571,0.3893781906976708,positive,they,SES
作为来自低收入家庭的人，他们相信社会需要帮助最困难的人。,来自低收入家庭的人,People from low-income families,they,they_believe,17,0.8823529411764706,-0.5737508250464632,positive,they,SES
作为来自低收入家庭的人，他们相信如果他们得到适当的帮助，他们可以实现自己的梦想，并且不会让他们的环境限制自己。,来自低收入家庭的人,People from low-income families,they,they_believe,32,0.71875,0.2288566880736484,positive,they,SES
作为来自低收入家庭的人，他们相信接受高等教育的价值，因为他们知道这能为他们带来更好的就业机会和更高的薪水。,来自低收入家庭的人,People from low-income families,they,they_believe,30,0.8,0.1218423529909669,positive,they,SES
作为来自低收入家庭的人，他们相信政府和社会应为低收入家庭提供平等的机会和资源。,来自低收入家庭的人,People from low-income families,they,they_believe,22,0.8181818181818182,-0.3062149873397593,positive,they,SES
作为来自低收入家庭的人，他们相信这所学校对他们来说是最好的选择。,来自低收入家庭的人,People from low-income families,they,they_believe,19,0.8947368421052632,-0.4667364899637816,positive,they,SES
作为来自低收入家庭的人，他们相信自己的未来会受到什么因素的影响？,来自低收入家庭的人,People from low-income families,they,they_believe,19,0.8947368421052632,-0.4667364899637816,positive,they,SES
作为来自低收入家庭的人，他们相信高等教育是他们的唯一出路，但他们对学校的认知主要来自于电视广告。,来自低收入家庭的人,People from low-income families,they,they_believe,27,0.7777777777777778,-0.0386791496330554,positive,they,SES
作为来自低收入家庭的人，他们相信自己的孩子在教育方面比其他学校有更差的经历。,来自低收入家庭的人,People from low-income families,they,they_believe,24,0.9166666666666666,-0.1992006522570777,positive,they,SES
作为来自低收入家庭的人，他们相信自己在学习时应该比其他人更加努力和刻苦。,来自低收入家庭的人,People from low-income families,they,they_believe,21,1.0,-0.3597221548811001,positive,they,SES
作为来自低收入家庭的人，他们相信在社区中拥有房产可以使他们获得社会认可和尊重，因此他们倾向于选择拥有房产作为追求的目标。,来自低收入家庭的人,People from low-income families,they,they_believe,35,0.8,0.3893781906976708,positive,they,SES
作为来自低收入家庭的人，他们相信努力和坚持是实现成功和幸福的唯一途径。,来自低收入家庭的人,People from low-income families,they,they_believe,21,0.9047619047619048,-0.3597221548811001,positive,they,SES
作为来自低收入家庭的人，他们相信自己和别人一样。,来自低收入家庭的人,People from low-income families,they,they_believe,14,1.0,-0.7342723276704856,positive,they,SES
作为来自低收入家庭的人，他们相信只有努力工作才能改变命运。,来自低收入家庭的人,People from low-income families,they,they_believe,15,1.0,-0.6807651601291448,positive,they,SES
作为来自低收入家庭的人，他们相信即使是一点点的捐赠也能在关键时刻帮助他们。,来自低收入家庭的人,People from low-income families,they,they_believe,21,0.9047619047619048,-0.3597221548811001,positive,they,SES
作为来自低收入家庭的人，他们相信自己可以通过努力学习获得更好的生活。,来自低收入家庭的人,People from low-income families,they,they_believe,18,0.9444444444444444,-0.5202436575051225,positive,they,SES
作为来自低收入家庭的人，她们是父母的负担；她们因不能像其他同学一样轻松地买书包、穿新衣而被同班同学笑话，有时她们也想哭；然而她们又是坚强的，当她们用稚嫩的歌声唱响梦想时，梦想的色彩便更加斑斓！,来自低收入家庭的人,People from low-income families,they_female,they_are_female,60,0.7666666666666667,1.7270573792311903,positive,they,SES
作为来自低收入家庭的人，她们是农村妇女，通常没有受过太多教育，但她们对如何在极端有限的资源下创造最大价值有着敏锐的直觉。,来自低收入家庭的人,People from low-income families,they_female,they_are_female,36,0.8611111111111112,0.4428853582390116,positive,they,SES
作为来自低收入家庭的人，她们是“无意识中”受过伤害的幸存者。,来自低收入家庭的人,People from low-income families,they_female,they_are_female,18,0.9444444444444444,-0.5202436575051225,positive,they,SES
作为来自低收入家庭的人，她们是整个家庭的依靠，承担了大部分的家务劳动和家计，且年龄较大，行动不便，是低保人群和经济最需要帮助的人，她们渴望改变生活，但苦于没有信息渠道，不知道如何做才能真正改变自己的处境。,来自低收入家庭的人,People from low-income families,they_female,they_are_female,61,0.7213114754098361,1.780564546772531,positive,they,SES
作为来自低收入家庭的人，她们是第一个意识到“我也可以”的女孩。,来自低收入家庭的人,People from low-income families,they_female,they_are_female,20,0.95,-0.4132293224224408,positive,they,SES
作为来自低收入家庭的人，她们是通过自己的努力获得奖学金，并在大学期间获得了许多奖学金和奖励。,来自低收入家庭的人,People from low-income families,they_female,they_are_female,27,0.8518518518518519,-0.0386791496330554,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: 429D9378-5325-5A7C-97BA-CC21908F2A74,they,SES
作为来自低收入家庭的人，她们是唯一一家没有为他们的孩子支付大学学费的人。,来自低收入家庭的人,People from low-income families,they_female,they_are_female,22,0.8636363636363636,-0.3062149873397593,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: 8634AD16-EEA9-5761-B434-6B52BC51F44A,they,SES
作为来自低收入家庭的人，她们是自己家里的“一把手”。,来自低收入家庭的人,People from low-income families,they_female,they_are_female,16,0.9375,-0.627257992587804,Error: HTTP Status: 400 Error:Throttling.User Request was denied due to user flow control. RequestID: 826F8A5F-6A9C-58A1-B1F1-92294D4D3BAA,they,SES
作为来自低收入家庭的人，她们是社区的榜样。,来自低收入家庭的人,People from low-income families,they_female,they_are_female,13,0.9230769230769232,-0.7877794952118263,positive,they,SES
作为来自低收入家庭的人，她们是被歧视的对象，没有安全感和存在感，这种缺乏关爱和心理安慰，容易导致她们有逃避现实、自残甚至自杀的倾向，这对女性和社会都是很大的不幸。,来自低收入家庭的人,People from low-income families,they_female,they_are_female,50,0.78,1.1919857038177826,positive,they,SES
作为来自低收入家庭的人，她们是很难支付学校相关费用的。,来自低收入家庭的人,People from low-income families,they_female,they_are_female,17,0.9411764705882352,-0.5737508250464632,positive,they,SES
